account_id,last_metric_time,like_per_month,newfriend_per_month,post_per_month,adview_feed_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure
6967,2020-05-10,35.0,5.0,3.0,1.0,10.0,0.0,85.0,34.0,113.0
6968,2020-05-10,28.0,4.0,6.0,21.0,2.0,0.0,35.0,9.0,111.0
6969,2020-05-10,234.0,11.0,221.0,141.0,36.0,2.0,25.0,1.0,126.0
6971,2020-05-10,8.0,0.0,6.0,6.0,1.0,0.0,71.0,6.0,123.0
6972,2020-05-10,63.0,7.0,58.0,10.0,5.0,0.0,6.0,2.0,108.0
6973,2020-05-10,16.0,4.0,2.0,9.0,8.0,0.0,12.0,17.0,123.0
6974,2020-05-10,187.0,8.0,32.0,47.0,18.0,0.0,23.0,20.0,111.0
6975,2020-05-10,551.0,40.0,300.0,231.0,9.0,0.0,113.0,43.0,128.0
6976,2020-05-10,2.0,3.0,14.0,8.0,1.0,1.0,25.0,5.0,122.0
6977,2020-05-10,14.0,2.0,14.0,14.0,15.0,1.0,43.0,25.0,106.0
6978,2020-05-10,33.0,1.0,9.0,11.0,4.0,0.0,11.0,4.0,115.0
6981,2020-05-10,7.0,7.0,11.0,25.0,8.0,0.0,45.0,19.0,127.0
6982,2020-05-10,18.0,3.0,8.0,11.0,1.0,0.0,27.0,16.0,112.0
6985,2020-05-10,62.0,9.0,8.0,8.0,3.0,0.0,75.0,50.0,103.0
6986,2020-05-10,431.0,11.0,21.0,28.0,8.0,1.0,174.0,40.0,118.0
6987,2020-05-10,325.0,4.0,164.0,64.0,22.0,0.0,14.0,4.0,110.0
6989,2020-05-10,7.0,5.0,22.0,10.0,6.0,1.0,41.0,27.0,125.0
6990,2020-05-10,27.0,4.0,43.0,9.0,6.0,0.0,40.0,31.0,113.0
6991,2020-05-10,7.0,0.0,27.0,5.0,0.0,0.0,63.0,14.0,130.0
6992,2020-05-10,69.0,6.0,11.0,14.0,5.0,2.0,19.0,11.0,125.0
6993,2020-05-10,353.0,19.0,71.0,78.0,25.0,0.0,8.0,4.0,126.0
6994,2020-05-10,303.0,15.0,88.0,87.0,18.0,0.0,41.0,10.0,104.0
6996,2020-05-10,41.0,5.0,20.0,22.0,3.0,0.0,7.0,0.0,125.0
6997,2020-05-10,101.0,8.0,171.0,21.0,20.0,1.0,30.0,6.0,116.0
6999,2020-05-10,137.0,14.0,94.0,44.0,36.0,1.0,84.0,26.0,128.0
7000,2020-05-10,733.0,19.0,210.0,80.0,145.0,0.0,229.0,26.0,127.0
7002,2020-05-10,9.0,7.0,4.0,6.0,2.0,0.0,3.0,0.0,107.0
7004,2020-05-10,2.0,0.0,6.0,4.0,13.0,0.0,18.0,4.0,114.0
7005,2020-05-10,164.0,10.0,26.0,52.0,42.0,0.0,410.0,103.0,107.0
7006,2020-05-10,20.0,12.0,22.0,24.0,6.0,0.0,130.0,72.0,242.0
7007,2020-05-10,65.0,0.0,10.0,58.0,30.0,0.0,34.0,14.0,109.0
7008,2020-05-10,10.0,6.0,35.0,34.0,5.0,1.0,30.0,5.0,102.0
7009,2020-05-10,104.0,10.0,49.0,37.0,13.0,0.0,24.0,2.0,129.0
7010,2020-05-10,139.0,10.0,130.0,37.0,34.0,0.0,54.0,5.0,125.0
7012,2020-05-10,25.0,7.0,15.0,8.0,9.0,0.0,2.0,0.0,112.0
7013,2020-05-10,72.0,7.0,12.0,18.0,12.0,0.0,16.0,14.0,0.0
7014,2020-05-10,134.0,0.0,7.0,21.0,3.0,0.0,162.0,76.0,105.0
7015,2020-05-10,24.0,1.0,7.0,3.0,11.0,0.0,37.0,13.0,129.0
7016,2020-05-10,24.0,0.0,24.0,1.0,6.0,0.0,10.0,5.0,128.0
7017,2020-05-10,11.0,0.0,1.0,6.0,14.0,0.0,28.0,12.0,108.0
7018,2020-05-10,25.0,17.0,7.0,35.0,70.0,1.0,7.0,4.0,125.0
7019,2020-05-10,95.0,4.0,10.0,11.0,10.0,0.0,294.0,101.0,117.0
7020,2020-05-10,27.0,1.0,1.0,4.0,9.0,1.0,15.0,12.0,117.0
7021,2020-05-10,17.0,3.0,1.0,10.0,2.0,0.0,28.0,16.0,107.0
7023,2020-05-10,5.0,1.0,5.0,1.0,0.0,1.0,12.0,5.0,124.0
7024,2020-05-10,114.0,0.0,128.0,24.0,18.0,2.0,220.0,46.0,242.0
7025,2020-05-10,35.0,5.0,52.0,4.0,11.0,2.0,253.0,37.0,119.0
7026,2020-05-10,44.0,9.0,7.0,59.0,17.0,0.0,18.0,6.0,116.0
7027,2020-05-10,14.0,0.0,14.0,2.0,20.0,2.0,44.0,26.0,242.0
7028,2020-05-10,22.0,1.0,4.0,27.0,1.0,0.0,31.0,18.0,102.0
7029,2020-05-10,23.0,1.0,2.0,7.0,23.0,1.0,72.0,31.0,119.0
7030,2020-05-10,72.0,17.0,56.0,66.0,80.0,0.0,15.0,8.0,105.0
7031,2020-05-10,229.0,2.0,27.0,76.0,14.0,0.0,1.0,1.0,108.0
7032,2020-05-10,174.0,8.0,37.0,15.0,4.0,2.0,16.0,5.0,107.0
7033,2020-05-10,85.0,16.0,8.0,24.0,10.0,0.0,106.0,32.0,105.0
7034,2020-05-10,35.0,12.0,158.0,84.0,22.0,1.0,4.0,1.0,120.0
7035,2020-05-10,14.0,1.0,18.0,2.0,11.0,0.0,194.0,97.0,115.0
7036,2020-05-10,3.0,0.0,4.0,1.0,10.0,0.0,25.0,8.0,129.0
7037,2020-05-10,16.0,1.0,53.0,47.0,39.0,0.0,0.0,0.0,114.0
7038,2020-05-10,105.0,1.0,8.0,52.0,11.0,0.0,90.0,30.0,103.0
7039,2020-05-10,61.0,6.0,25.0,64.0,11.0,1.0,24.0,6.0,116.0
7040,2020-05-10,19.0,5.0,19.0,21.0,4.0,2.0,42.0,12.0,109.0
7041,2020-05-10,45.0,35.0,13.0,123.0,9.0,0.0,8.0,3.0,112.0
7042,2020-05-10,69.0,12.0,53.0,70.0,37.0,0.0,65.0,28.0,102.0
7043,2020-05-10,63.0,11.0,21.0,30.0,9.0,0.0,32.0,10.0,118.0
7045,2020-05-10,14.0,3.0,9.0,4.0,8.0,0.0,92.0,47.0,102.0
7046,2020-05-10,104.0,24.0,100.0,109.0,8.0,0.0,57.0,36.0,128.0
7047,2020-05-10,24.0,8.0,106.0,82.0,2.0,2.0,90.0,40.0,242.0
7048,2020-05-10,35.0,3.0,31.0,25.0,3.0,1.0,3.0,0.0,117.0
7049,2020-05-10,60.0,4.0,13.0,24.0,3.0,0.0,9.0,6.0,123.0
7050,2020-05-10,22.0,4.0,25.0,3.0,1.0,1.0,10.0,3.0,116.0
7052,2020-05-10,131.0,5.0,87.0,200.0,0.0,0.0,20.0,13.0,120.0
7053,2020-05-10,21.0,0.0,11.0,8.0,2.0,0.0,29.0,6.0,106.0
7054,2020-05-10,40.0,10.0,28.0,4.0,14.0,2.0,22.0,10.0,242.0
7057,2020-05-10,14.0,13.0,5.0,22.0,5.0,0.0,8.0,6.0,124.0
7058,2020-05-10,14.0,1.0,3.0,14.0,0.0,0.0,84.0,47.0,122.0
7059,2020-05-10,2100.0,46.0,134.0,164.0,14.0,2.0,39.0,11.0,115.0
7060,2020-05-10,282.0,2.0,44.0,5.0,43.0,0.0,44.0,3.0,115.0
7062,2020-05-10,36.0,0.0,4.0,16.0,15.0,0.0,63.0,27.0,126.0
7063,2020-05-10,10.0,14.0,8.0,10.0,3.0,1.0,6.0,1.0,102.0
7064,2020-05-10,17.0,9.0,21.0,21.0,6.0,2.0,1.0,0.0,123.0
7065,2020-05-10,549.0,39.0,235.0,112.0,251.0,1.0,81.0,9.0,118.0
7066,2020-05-10,115.0,7.0,42.0,24.0,15.0,2.0,127.0,52.0,123.0
7067,2020-05-10,30.0,5.0,16.0,35.0,2.0,0.0,20.0,17.0,112.0
7068,2020-05-10,37.0,9.0,20.0,34.0,6.0,2.0,5.0,8.0,125.0
7069,2020-05-10,25.0,0.0,15.0,4.0,6.0,1.0,17.0,2.0,130.0
7070,2020-05-10,24.0,1.0,8.0,32.0,1.0,2.0,120.0,28.0,124.0
7071,2020-05-10,4.0,2.0,1.0,0.0,4.0,0.0,45.0,13.0,115.0
7072,2020-05-10,126.0,6.0,43.0,13.0,1.0,0.0,20.0,1.0,108.0
7073,2020-05-10,134.0,10.0,15.0,47.0,14.0,0.0,40.0,14.0,103.0
7074,2020-05-10,25.0,21.0,72.0,40.0,2.0,1.0,459.0,181.0,125.0
7075,2020-05-10,66.0,7.0,201.0,164.0,30.0,0.0,326.0,148.0,109.0
7076,2020-05-10,71.0,5.0,54.0,86.0,11.0,0.0,210.0,111.0,112.0
7077,2020-05-10,14.0,7.0,52.0,2.0,25.0,0.0,15.0,8.0,100.0
7079,2020-05-10,19.0,2.0,13.0,0.0,2.0,0.0,51.0,21.0,119.0
7082,2020-05-10,3.0,0.0,2.0,4.0,0.0,0.0,5.0,1.0,100.0
7083,2020-05-10,75.0,1.0,39.0,67.0,15.0,1.0,14.0,3.0,114.0
7084,2020-05-10,23.0,5.0,6.0,17.0,2.0,0.0,130.0,71.0,128.0
7086,2020-05-10,5.0,0.0,1.0,5.0,3.0,2.0,23.0,3.0,123.0
7087,2020-05-10,38.0,14.0,61.0,14.0,8.0,1.0,14.0,3.0,127.0
7088,2020-05-10,93.0,5.0,90.0,73.0,14.0,1.0,45.0,29.0,114.0
7089,2020-05-10,36.0,3.0,4.0,11.0,9.0,0.0,18.0,4.0,115.0
7090,2020-05-10,55.0,4.0,6.0,13.0,7.0,0.0,20.0,12.0,115.0
7091,2020-05-10,188.0,8.0,69.0,139.0,14.0,0.0,22.0,3.0,103.0
7092,2020-05-10,9.0,4.0,21.0,11.0,2.0,0.0,25.0,11.0,114.0
7094,2020-05-10,111.0,6.0,19.0,10.0,5.0,1.0,24.0,13.0,122.0
7095,2020-05-10,15.0,4.0,10.0,16.0,3.0,0.0,13.0,7.0,122.0
7096,2020-05-10,128.0,2.0,37.0,10.0,4.0,0.0,8.0,3.0,118.0
7097,2020-05-10,112.0,7.0,13.0,21.0,11.0,1.0,7.0,2.0,115.0
7098,2020-05-10,19.0,0.0,5.0,8.0,1.0,0.0,1.0,1.0,115.0
7099,2020-05-10,22.0,0.0,10.0,1.0,15.0,1.0,218.0,58.0,107.0
7100,2020-05-10,608.0,13.0,90.0,278.0,17.0,0.0,30.0,1.0,114.0
7101,2020-05-10,101.0,4.0,60.0,26.0,8.0,0.0,19.0,8.0,111.0
7102,2020-05-10,20.0,6.0,3.0,0.0,12.0,0.0,7.0,3.0,104.0
7103,2020-05-10,78.0,9.0,53.0,55.0,3.0,0.0,68.0,12.0,100.0
7104,2020-05-10,176.0,3.0,20.0,7.0,9.0,0.0,55.0,22.0,119.0
7105,2020-05-10,14.0,15.0,17.0,14.0,6.0,1.0,14.0,11.0,123.0
7106,2020-05-10,11.0,13.0,8.0,11.0,5.0,1.0,15.0,3.0,105.0
7107,2020-05-10,54.0,10.0,47.0,37.0,11.0,0.0,55.0,20.0,120.0
7108,2020-05-10,6.0,3.0,4.0,5.0,5.0,0.0,0.0,1.0,113.0
7110,2020-05-10,33.0,8.0,136.0,20.0,22.0,0.0,10.0,4.0,129.0
7111,2020-05-10,13.0,6.0,14.0,7.0,5.0,1.0,47.0,6.0,108.0
7112,2020-05-10,101.0,17.0,21.0,35.0,36.0,0.0,74.0,28.0,122.0
7113,2020-05-10,117.0,7.0,15.0,11.0,4.0,0.0,65.0,46.0,128.0
7114,2020-05-10,70.0,5.0,46.0,42.0,12.0,1.0,5.0,1.0,128.0
7115,2020-05-10,732.0,50.0,294.0,270.0,32.0,2.0,126.0,24.0,242.0
7116,2020-05-10,127.0,22.0,11.0,39.0,0.0,0.0,25.0,2.0,101.0
7117,2020-05-10,133.0,15.0,42.0,26.0,12.0,0.0,24.0,8.0,126.0
7118,2020-05-10,150.0,5.0,50.0,25.0,40.0,1.0,41.0,18.0,107.0
7119,2020-05-10,5.0,10.0,16.0,15.0,5.0,1.0,50.0,4.0,126.0
7122,2020-05-10,30.0,2.0,22.0,14.0,8.0,0.0,4.0,3.0,123.0
7123,2020-05-10,34.0,1.0,30.0,16.0,9.0,0.0,2.0,2.0,110.0
7124,2020-05-10,40.0,2.0,13.0,15.0,2.0,0.0,9.0,1.0,101.0
7127,2020-05-10,88.0,8.0,103.0,44.0,35.0,0.0,32.0,10.0,130.0
7128,2020-05-10,38.0,3.0,39.0,49.0,17.0,0.0,20.0,11.0,104.0
7129,2020-05-10,56.0,10.0,35.0,52.0,19.0,0.0,108.0,11.0,122.0
7130,2020-05-10,382.0,23.0,55.0,50.0,13.0,0.0,49.0,24.0,116.0
7131,2020-05-10,71.0,8.0,24.0,54.0,32.0,0.0,0.0,2.0,118.0
7132,2020-05-10,5.0,0.0,1.0,1.0,10.0,0.0,6.0,6.0,100.0
7133,2020-05-10,472.0,55.0,480.0,144.0,97.0,1.0,16.0,3.0,124.0
7135,2020-05-10,26.0,13.0,28.0,31.0,15.0,1.0,292.0,135.0,103.0
7136,2020-05-10,15.0,2.0,3.0,26.0,0.0,0.0,35.0,24.0,129.0
7137,2020-05-10,280.0,3.0,30.0,34.0,7.0,0.0,45.0,11.0,115.0
7138,2020-05-10,84.0,2.0,33.0,5.0,7.0,0.0,10.0,6.0,127.0
7140,2020-05-10,14.0,10.0,82.0,14.0,18.0,1.0,31.0,7.0,109.0
7141,2020-05-10,323.0,21.0,176.0,187.0,7.0,0.0,84.0,46.0,114.0
7142,2020-05-10,31.0,0.0,11.0,3.0,5.0,0.0,5.0,3.0,126.0
7143,2020-05-10,45.0,7.0,17.0,66.0,6.0,0.0,9.0,4.0,119.0
7144,2020-05-10,295.0,5.0,23.0,11.0,10.0,0.0,172.0,68.0,116.0
7145,2020-05-10,7.0,5.0,5.0,15.0,0.0,0.0,126.0,44.0,118.0
7146,2020-05-10,122.0,5.0,10.0,57.0,16.0,0.0,14.0,4.0,107.0
7147,2020-05-10,16.0,3.0,12.0,6.0,2.0,1.0,471.0,158.0,126.0
7148,2020-05-10,127.0,18.0,215.0,85.0,7.0,0.0,17.0,2.0,128.0
7152,2020-05-10,401.0,6.0,34.0,106.0,11.0,0.0,14.0,1.0,116.0
7155,2020-05-10,72.0,13.0,101.0,20.0,15.0,2.0,30.0,18.0,103.0
7156,2020-05-10,13.0,1.0,4.0,15.0,1.0,0.0,11.0,2.0,103.0
7157,2020-05-10,53.0,5.0,6.0,23.0,3.0,1.0,16.0,4.0,114.0
7158,2020-05-10,9.0,3.0,6.0,4.0,3.0,1.0,290.0,104.0,110.0
7159,2020-05-10,189.0,24.0,124.0,156.0,1.0,0.0,6.0,2.0,125.0
7160,2020-05-10,14.0,3.0,18.0,17.0,6.0,0.0,2.0,3.0,116.0
7162,2020-05-10,22.0,0.0,14.0,5.0,5.0,0.0,44.0,21.0,108.0
7163,2020-05-10,15.0,6.0,39.0,15.0,3.0,1.0,8.0,0.0,109.0
7164,2020-05-10,8.0,5.0,28.0,31.0,4.0,0.0,159.0,60.0,125.0
7165,2020-05-10,192.0,7.0,30.0,9.0,18.0,0.0,70.0,25.0,125.0
7166,2020-05-10,37.0,2.0,12.0,26.0,5.0,0.0,39.0,5.0,100.0
7167,2020-05-10,7.0,1.0,2.0,2.0,1.0,0.0,25.0,12.0,113.0
7169,2020-05-10,126.0,6.0,88.0,73.0,33.0,0.0,63.0,20.0,112.0
7170,2020-05-10,41.0,2.0,6.0,84.0,3.0,1.0,4.0,4.0,117.0
7171,2020-05-10,274.0,4.0,28.0,60.0,40.0,0.0,128.0,21.0,103.0
7172,2020-05-10,71.0,8.0,20.0,33.0,2.0,0.0,15.0,3.0,116.0
7173,2020-05-10,228.0,16.0,25.0,233.0,17.0,0.0,32.0,6.0,122.0
7174,2020-05-10,120.0,5.0,9.0,19.0,6.0,0.0,17.0,4.0,108.0
7175,2020-05-10,4.0,5.0,2.0,7.0,3.0,0.0,15.0,4.0,112.0
7176,2020-05-10,4.0,1.0,8.0,1.0,2.0,0.0,26.0,11.0,115.0
7177,2020-05-10,44.0,25.0,45.0,21.0,7.0,1.0,14.0,11.0,109.0
7178,2020-05-10,32.0,4.0,55.0,17.0,3.0,2.0,1.0,0.0,113.0
7179,2020-05-10,507.0,36.0,118.0,60.0,140.0,0.0,5477.0,1712.0,114.0
7180,2020-05-10,68.0,8.0,42.0,17.0,27.0,0.0,1.0,0.0,125.0
7181,2020-05-10,36.0,5.0,60.0,7.0,13.0,0.0,19.0,4.0,116.0
7182,2020-05-10,14.0,12.0,18.0,0.0,4.0,0.0,98.0,54.0,242.0
7183,2020-05-10,44.0,7.0,41.0,83.0,14.0,1.0,194.0,78.0,113.0
7184,2020-05-10,101.0,9.0,81.0,110.0,13.0,0.0,23.0,5.0,124.0
7185,2020-05-10,599.0,18.0,196.0,39.0,22.0,0.0,11.0,4.0,115.0
7186,2020-05-10,79.0,5.0,6.0,11.0,5.0,1.0,3.0,2.0,109.0
7187,2020-05-10,28.0,5.0,28.0,15.0,27.0,0.0,509.0,255.0,112.0
7191,2020-05-10,21.0,6.0,5.0,18.0,9.0,0.0,29.0,17.0,110.0
7192,2020-05-10,82.0,17.0,40.0,70.0,29.0,2.0,0.0,0.0,113.0
7193,2020-05-10,9.0,1.0,4.0,5.0,5.0,0.0,14.0,1.0,107.0
7194,2020-05-10,7.0,3.0,14.0,26.0,7.0,0.0,59.0,46.0,130.0
7195,2020-05-10,5.0,2.0,11.0,0.0,1.0,0.0,19.0,4.0,128.0
7196,2020-05-10,39.0,2.0,6.0,9.0,19.0,0.0,55.0,31.0,115.0
7198,2020-05-10,11.0,3.0,0.0,7.0,9.0,0.0,1081.0,395.0,130.0
7199,2020-05-10,51.0,5.0,17.0,26.0,2.0,1.0,10.0,8.0,116.0
7200,2020-05-10,86.0,9.0,17.0,28.0,4.0,0.0,1096.0,474.0,109.0
7201,2020-05-10,36.0,10.0,43.0,8.0,34.0,2.0,17.0,10.0,112.0
7202,2020-05-10,12.0,5.0,6.0,5.0,17.0,0.0,293.0,156.0,109.0
7203,2020-05-10,23.0,13.0,18.0,8.0,26.0,0.0,52.0,13.0,113.0
7205,2020-05-10,16.0,0.0,4.0,6.0,5.0,2.0,26.0,16.0,117.0
7206,2020-05-10,23.0,1.0,24.0,5.0,3.0,0.0,16.0,3.0,124.0
7207,2020-05-10,49.0,10.0,31.0,28.0,32.0,0.0,47.0,8.0,123.0
7209,2020-05-10,24.0,4.0,4.0,7.0,26.0,0.0,70.0,45.0,125.0
7210,2020-05-10,27.0,3.0,19.0,17.0,6.0,0.0,23.0,8.0,117.0
7212,2020-05-10,32.0,2.0,22.0,7.0,0.0,0.0,335.0,166.0,108.0
7213,2020-05-10,352.0,20.0,466.0,66.0,44.0,0.0,146.0,49.0,126.0
7214,2020-05-10,27.0,3.0,19.0,2.0,13.0,0.0,43.0,18.0,129.0
7215,2020-05-10,199.0,14.0,65.0,92.0,140.0,1.0,54.0,2.0,129.0
7216,2020-05-10,38.0,4.0,3.0,9.0,2.0,0.0,53.0,40.0,115.0
7217,2020-05-10,6.0,2.0,3.0,14.0,1.0,1.0,22.0,10.0,128.0
7219,2020-05-10,51.0,19.0,141.0,17.0,34.0,1.0,39.0,5.0,104.0
7221,2020-05-10,300.0,39.0,69.0,14.0,16.0,0.0,2.0,0.0,122.0
7222,2020-05-10,31.0,7.0,49.0,18.0,8.0,0.0,12.0,2.0,109.0
7223,2020-05-10,190.0,28.0,398.0,69.0,47.0,0.0,26.0,8.0,119.0
7224,2020-05-10,160.0,16.0,46.0,22.0,36.0,0.0,12.0,2.0,242.0
7225,2020-05-10,37.0,17.0,70.0,51.0,23.0,0.0,231.0,107.0,123.0
7227,2020-05-10,53.0,0.0,11.0,15.0,13.0,1.0,220.0,90.0,117.0
7228,2020-05-10,29.0,6.0,14.0,31.0,8.0,1.0,71.0,44.0,108.0
7229,2020-05-10,61.0,11.0,73.0,27.0,6.0,0.0,15.0,1.0,108.0
7230,2020-05-10,28.0,2.0,76.0,8.0,28.0,0.0,153.0,58.0,106.0
7231,2020-05-10,25.0,18.0,71.0,51.0,5.0,0.0,56.0,24.0,111.0
7232,2020-05-10,44.0,1.0,9.0,8.0,2.0,0.0,16.0,2.0,114.0
7233,2020-05-10,135.0,6.0,29.0,16.0,4.0,0.0,298.0,68.0,109.0
7234,2020-05-10,40.0,7.0,9.0,4.0,12.0,1.0,14.0,6.0,130.0
7235,2020-05-10,7.0,2.0,4.0,2.0,5.0,0.0,3.0,3.0,107.0
7236,2020-05-10,439.0,9.0,178.0,107.0,50.0,0.0,273.0,98.0,112.0
7237,2020-05-10,202.0,15.0,43.0,117.0,27.0,0.0,328.0,104.0,129.0
7238,2020-05-10,55.0,5.0,11.0,43.0,25.0,0.0,306.0,126.0,116.0
7239,2020-05-10,11.0,4.0,5.0,7.0,6.0,1.0,13.0,8.0,125.0
7240,2020-05-10,76.0,7.0,12.0,32.0,17.0,0.0,29.0,3.0,129.0
7241,2020-05-10,10.0,1.0,14.0,5.0,29.0,0.0,12.0,14.0,100.0
7242,2020-05-10,9.0,3.0,12.0,20.0,16.0,0.0,10.0,3.0,110.0
7243,2020-05-10,303.0,7.0,83.0,77.0,25.0,0.0,37.0,24.0,101.0
7245,2020-05-10,6.0,0.0,10.0,2.0,1.0,0.0,37.0,17.0,117.0
7247,2020-05-10,16.0,2.0,17.0,8.0,3.0,0.0,33.0,11.0,102.0
7248,2020-05-10,51.0,1.0,8.0,20.0,0.0,0.0,18.0,4.0,103.0
7249,2020-05-10,26.0,4.0,12.0,32.0,8.0,1.0,32.0,14.0,127.0
7250,2020-05-10,5.0,0.0,19.0,7.0,3.0,0.0,12.0,7.0,120.0
7251,2020-05-10,37.0,1.0,14.0,6.0,34.0,0.0,44.0,17.0,114.0
7253,2020-05-10,58.0,11.0,46.0,34.0,1.0,0.0,17.0,10.0,111.0
7254,2020-05-10,21.0,2.0,10.0,4.0,8.0,0.0,9.0,5.0,109.0
7255,2020-05-10,16.0,1.0,16.0,51.0,13.0,0.0,20.0,15.0,101.0
7256,2020-05-10,68.0,2.0,3.0,16.0,1.0,1.0,6.0,0.0,101.0
7259,2020-05-10,19.0,8.0,15.0,19.0,13.0,1.0,32.0,0.0,107.0
7260,2020-05-10,87.0,35.0,72.0,321.0,9.0,3.0,75.0,21.0,126.0
7262,2020-05-10,14.0,0.0,6.0,8.0,6.0,1.0,8.0,4.0,103.0
7263,2020-05-10,26.0,9.0,25.0,33.0,28.0,1.0,62.0,1.0,110.0
7264,2020-05-10,5.0,1.0,7.0,4.0,15.0,0.0,14.0,5.0,120.0
7265,2020-05-10,6.0,1.0,23.0,12.0,2.0,1.0,52.0,17.0,113.0
7266,2020-05-10,9.0,0.0,8.0,1.0,2.0,0.0,17.0,4.0,108.0
7267,2020-05-10,193.0,44.0,66.0,124.0,52.0,0.0,60.0,42.0,128.0
7268,2020-05-10,16.0,5.0,7.0,9.0,2.0,1.0,5.0,12.0,110.0
7269,2020-05-10,14.0,3.0,16.0,10.0,6.0,1.0,376.0,197.0,130.0
7270,2020-05-10,0.0,0.0,10.0,2.0,3.0,0.0,22.0,7.0,100.0
7271,2020-05-10,44.0,4.0,50.0,7.0,1.0,0.0,3.0,0.0,112.0
7272,2020-05-10,29.0,2.0,28.0,4.0,27.0,0.0,12.0,0.0,123.0
7273,2020-05-10,30.0,4.0,11.0,23.0,16.0,2.0,64.0,20.0,125.0
7274,2020-05-10,38.0,2.0,14.0,74.0,2.0,0.0,16.0,2.0,129.0
7275,2020-05-10,71.0,9.0,30.0,63.0,76.0,0.0,136.0,55.0,120.0
7277,2020-05-10,30.0,6.0,22.0,4.0,35.0,0.0,99.0,20.0,107.0
7278,2020-05-10,19.0,7.0,29.0,31.0,8.0,0.0,3.0,0.0,105.0
7279,2020-05-10,82.0,5.0,20.0,8.0,5.0,1.0,36.0,18.0,114.0
7280,2020-05-10,10.0,0.0,5.0,14.0,8.0,0.0,34.0,10.0,130.0
7281,2020-05-10,63.0,4.0,28.0,9.0,4.0,0.0,8.0,1.0,116.0
7282,2020-05-10,10.0,2.0,13.0,5.0,10.0,0.0,7.0,2.0,118.0
7283,2020-05-10,7.0,2.0,9.0,9.0,3.0,1.0,8.0,4.0,117.0
7284,2020-05-10,22.0,1.0,23.0,16.0,1.0,0.0,16.0,5.0,107.0
7285,2020-05-10,72.0,5.0,28.0,10.0,5.0,1.0,6.0,3.0,110.0
7286,2020-05-10,23.0,3.0,15.0,18.0,16.0,0.0,147.0,60.0,104.0
7288,2020-05-10,31.0,14.0,28.0,21.0,14.0,0.0,10.0,15.0,122.0
7291,2020-05-10,139.0,12.0,149.0,156.0,20.0,0.0,232.0,86.0,117.0
7292,2020-05-10,12.0,3.0,26.0,2.0,1.0,0.0,165.0,57.0,100.0
7294,2020-05-10,18.0,0.0,7.0,7.0,6.0,0.0,86.0,35.0,116.0
7295,2020-05-10,268.0,9.0,257.0,301.0,5.0,0.0,15.0,2.0,119.0
7296,2020-05-10,170.0,9.0,37.0,46.0,3.0,0.0,15.0,1.0,102.0
7297,2020-05-10,46.0,2.0,52.0,8.0,7.0,0.0,99.0,39.0,126.0
7298,2020-05-10,106.0,2.0,16.0,14.0,4.0,0.0,8.0,2.0,105.0
7302,2020-05-10,58.0,12.0,86.0,56.0,26.0,2.0,30.0,8.0,242.0
7304,2020-05-10,230.0,8.0,20.0,172.0,4.0,0.0,316.0,96.0,242.0
7305,2020-05-10,34.0,5.0,32.0,9.0,3.0,0.0,55.0,17.0,115.0
7306,2020-05-10,34.0,4.0,24.0,4.0,9.0,1.0,275.0,128.0,114.0
7307,2020-05-10,92.0,5.0,35.0,26.0,10.0,1.0,14.0,10.0,126.0
7310,2020-05-10,20.0,3.0,42.0,27.0,12.0,1.0,120.0,42.0,117.0
7312,2020-05-10,4.0,1.0,6.0,7.0,4.0,0.0,35.0,3.0,115.0
7313,2020-05-10,112.0,7.0,27.0,49.0,8.0,0.0,15.0,18.0,122.0
7315,2020-05-10,96.0,12.0,36.0,66.0,11.0,0.0,17.0,6.0,122.0
7317,2020-05-10,7.0,1.0,3.0,10.0,3.0,0.0,17.0,8.0,118.0
7319,2020-05-10,19.0,5.0,12.0,10.0,2.0,0.0,26.0,14.0,105.0
7320,2020-05-10,6.0,1.0,0.0,0.0,1.0,0.0,45.0,31.0,111.0
7321,2020-05-10,304.0,37.0,561.0,314.0,51.0,0.0,283.0,27.0,113.0
7322,2020-05-10,45.0,3.0,16.0,15.0,5.0,0.0,4.0,2.0,107.0
7323,2020-05-10,113.0,8.0,208.0,12.0,2.0,0.0,23.0,11.0,126.0
7324,2020-05-10,23.0,4.0,20.0,59.0,6.0,2.0,6.0,2.0,107.0
7325,2020-05-10,26.0,9.0,30.0,9.0,14.0,0.0,42.0,21.0,101.0
7326,2020-05-10,4.0,4.0,29.0,28.0,12.0,1.0,32.0,2.0,119.0
7327,2020-05-10,656.0,21.0,142.0,385.0,94.0,0.0,27.0,2.0,110.0
7328,2020-05-10,34.0,3.0,20.0,19.0,12.0,0.0,19.0,7.0,100.0
7329,2020-05-10,70.0,9.0,13.0,12.0,12.0,0.0,18.0,4.0,104.0
7330,2020-05-10,209.0,1.0,25.0,3.0,27.0,1.0,77.0,40.0,116.0
7332,2020-05-10,45.0,0.0,20.0,1.0,10.0,2.0,100.0,44.0,105.0
7333,2020-05-10,20.0,4.0,12.0,2.0,0.0,0.0,12.0,3.0,108.0
7334,2020-05-10,17.0,3.0,5.0,18.0,5.0,0.0,3.0,1.0,113.0
7335,2020-05-10,5.0,4.0,9.0,11.0,4.0,1.0,9.0,3.0,102.0
7336,2020-05-10,21.0,4.0,62.0,30.0,4.0,0.0,32.0,4.0,125.0
